0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	10
0	100
0	100
0	100
0	100
0	100
0	100
0	100
0	100
0	100
0	100
0	100
0	100
0	100
0	100
0	100
0	100
0	100
0	100
0	100
0	10008
0	10013
0	1003
0	10088
0	10097
0	101
0	101
0	101
0	101
0	101
0	101
0	101
0	101
0	101
0	101
0	101
0	101
0	101
0	101
0	10103
0	10107
0	10112
0	102
0	102
0	102
0	102
0	102
0	102
0	102
0	1025
0	103
0	103
0	103
0	103
0	103
0	103
0	103
0	103
0	103
0	103
0	103
0	103
0	103
0	103
0	103
0	1032
0	104
0	104
0	104
0	104
0	104
0	104
0	104
0	104
0	104
0	104
0	104
0	104
0	104
0	104
0	104
0	104
0	104
0	104
0	105
0	105
0	105
0	105
0	105
0	105
0	105
0	105
0	105
0	105
0	105
0	105
0	105
0	105
0	105
0	105
0	105
0	106
0	106
0	106
0	106
0	106
0	106
0	106
0	106
0	106
0	106
0	106
0	10671
0	10679
0	1068
0	107
0	107
0	107
0	107
0	107
0	107
0	107
0	107
0	107
0	107
0	107
0	107
0	107
0	107
0	1076
0	10773
0	10787
0	10796
0	108
0	108
0	108
0	108
0	108
0	108
0	108
0	108
0	108
0	108
0	108
0	10803
0	10808
0	1086
0	1087
0	109
0	109
0	109
0	109
0	109
0	109
0	109
0	109
0	109
0	109
0	109
0	109
0	109
0	109
0	109
0	109
0	109
0	109
0	1094
0	1096
0	11
0	11
0	11
0	11
0	11
0	11
0	11
0	11
0	11
0	110
0	110
0	110
0	110
0	110
0	110
0	110
0	110
0	1101
0	1108
0	111
0	111
0	111
0	111
0	111
0	111
0	111
0	1113
0	112
0	112
0	112
0	112
0	112
0	112
0	112
0	1127
0	1127
0	113
0	113
0	113
0	113
0	113
0	113
0	113
0	113
0	113
0	1132
0	11340
0	11345
0	1135
0	1137
0	1138
0	1139
0	114
0	114
0	114
0	114
0	114
0	114
0	114
0	114
0	1143
0	11459
0	11477
0	1148
0	11483
0	11489
0	115
0	115
0	115
0	115
0	115
0	115
0	115
0	115
0	115
0	115
0	115
0	115
0	115
0	1150
0	11502
0	11513
0	11517
0	1157
0	1158
0	116
0	116
0	116
0	116
0	116
0	116
0	116
0	11617
0	11638
0	11649
0	11659
0	1166
0	11672
0	1168
0	1169
0	117
0	117
0	117
0	117
0	117
0	117
0	117
0	117
0	117
0	117
0	117
0	117
0	117
0	117
0	117
0	117
0	117
0	117
0	1173
0	1175
0	1177
0	1178
0	1179
0	118
0	118
0	118
0	118
0	118
0	118
0	118
0	1188
0	1189
0	1189
0	119
0	119
0	119
0	119
0	119
0	119
0	119
0	119
0	119
0	1193
0	1195
0	1197
0	12
0	12
0	12
0	12
0	12
0	12
0	12
0	12
0	12
0	12
0	12
0	12
0	12
0	12
0	12
0	120
0	120
0	120
0	120
0	120
0	120
0	120
0	120
0	120
0	120
0	120
0	1200
0	1204
0	121
0	121
0	121
0	121
0	121
0	121
0	121
0	121
0	1219
0	122
0	122
0	122
0	122
0	122
0	1224
0	1224
0	1224
0	1224
0	123
0	123
0	123
0	123
0	123
0	123
0	123
0	123
0	123
0	123
0	123
0	123
0	123
0	1230
0	1230
0	1230
0	1230
0	1233
0	124
0	124
0	124
0	124
0	124
0	124
0	124
0	1240
0	1244
0	1245
0	1247
0	125
0	125
0	125
0	125
0	125
0	125
0	125
0	125
0	125
0	125
0	125
0	125
0	126
0	126
0	126
0	126
0	126
0	126
0	126
0	126
0	126
0	126
0	1260
0	12653
0	12658
0	127
0	127
0	127
0	127
0	127
0	127
0	127
0	127
0	127
0	1271
0	12732
0	12748
0	12758
0	12763
0	12770
0	128
0	128
0	128
0	128
0	128
0	128
0	128
0	128
0	128
0	128
0	128
0	1280
0	1283
0	1283
0	1283
0	1283
0	12843
0	12847
0	1285
0	129
0	129
0	129
0	129
0	129
0	129
0	129
0	129
0	12933
0	12944
0	12945
0	12947
0	1295
0	12954
0	12961
0	12971
0	12991
0	13
0	13
0	13
0	13
0	13
0	13
0	13
0	130
0	130
0	130
0	130
0	130
0	130
0	130
0	13001
0	13005
0	13009
0	13014
0	1304
0	1305
0	1305
0	1305
0	1305
0	131
0	131
0	131
0	131
0	131
0	131
0	1312
0	1313
0	1313
0	1313
0	1313
0	1317
0	1317
0	1317
0	1317
0	132
0	132
0	132
0	132
0	132
0	132
0	132
0	132
0	132
0	132
0	1323
0	1323
0	1323
0	1323
0	1324
0	1325
0	1329
0	133
0	133
0	133
0	133
0	133
0	133
0	133
0	133
0	1337
0	13377
0	13388
0	134
0	134
0	134
0	134
0	134
0	134
0	134
0	134
0	134
0	134
0	134
0	134
0	134
0	13488
0	135
0	135
0	135
0	135
0	135
0	135
0	135
0	135
0	135
0	135
0	135
0	135
0	135
0	13507
0	13512
0	13521
0	13534
0	136
0	136
0	136
0	136
0	136
0	136
0	136
0	136
0	136
0	136
0	1369
0	137
0	137
0	137
0	137
0	137
0	137
0	137
0	1379
0	138
0	138
0	138
0	138
0	138
0	138
0	138
0	138
0	138
0	138
0	138
0	138
0	1383
0	1384
0	139
0	139
0	139
0	139
0	139
0	139
0	139
0	139
0	1392
0	13955
0	13961
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	14
0	140
0	140
0	140
0	140
0	140
0	140
0	140
0	140
0	140
0	14095
0	141
0	141
0	141
0	141
0	141
0	141
0	141
0	14121
0	14126
0	14134
0	14143
0	142
0	142
0	142
0	142
0	142
0	142
0	142
0	142
0	142
0	1424
0	14241
0	14259
0	143
0	143
0	143
0	143
0	143
0	143
0	143
0	143
0	143
0	1436
0	144
0	144
0	144
0	144
0	145
0	145
0	145
0	145
0	145
0	145
0	145
0	145
0	145
0	14520
0	14598
0	146
0	146
0	146
0	146
0	146
0	146
0	146
0	146
0	14630
0	14642
0	14656
0	147
0	147
0	147
0	147
0	147
0	147
0	147
0	147
0	147
0	148
0	148
0	148
0	148
0	148
0	149
0	149
0	149
0	149
0	149
0	15
0	15
0	15
0	15
0	15
0	15
0	150
0	150
0	150
0	150
0	150
0	150
0	150
0	150
0	150
0	150
0	150
0	15003
0	15009
0	151
0	151
0	151
0	151
0	151
0	151
0	15107
0	15122
0	15128
0	15133
0	15140
0	152
0	152
0	152
0	153
0	153
0	153
0	153
0	153
0	153
0	153
0	15357
0	15378
0	154
0	154
0	154
0	154
0	155
0	155
0	156
0	157
0	157
0	1570
0	15797
0	158
0	15883
0	159
0	159
0	159
0	159
0	159
0	15925
0	15973
0	16
0	16
0	16
0	16
0	16
0	16
0	16
0	16
0	16
0	160
0	160
0	160
0	16040
0	161
0	161
0	161
0	162
0	162
0	162
0	162
0	162
0	163
0	163
0	163
0	163
0	163
0	1631
0	1636
0	164
0	164
0	164
0	164
0	164
0	1648
0	165
0	165
0	166
0	166
0	1665
0	1668
0	167
0	167
0	167
0	167
0	168
0	168
0	168
0	168
0	1683
0	1683
0	169
0	169
0	169
0	1694
0	17
0	17
0	17
0	17
0	17
0	17
0	17
